Shape_Leng,Shape_Area,zone,LocationID,borough,lat,lng
0.0977983968367,0.000313003032771,Prospect-Lefferts Gardens,188,Brooklyn,40.65756006307837,-73.94520015758998
0.0486743306502,0.000101427594033,Prospect Heights,189,Brooklyn,40.677182486623884,-73.96826963212501
0.0743294660829,0.000270873666522,Prospect Park,190,Brooklyn,40.66060756766843,-73.97095007383247
0.130932637664,0.000688460603185,Queens Village,191,Queens,40.714278303380894,-73.74112042074967
0.11196461971,0.000373808019026,Queensboro Hill,192,Queens,40.74441099850022,-73.81519253564926
0.0655299584801,0.000145591657944,Queensbridge/Ravenswood,193,Queens,40.76172443076398,-73.94028630330514
0.0817938353532,0.000273481702719,Randalls Island,194,Manhattan,40.79143295823077,-73.92102903249939
0.131308244067,0.000801651953985,Red Hook,195,Brooklyn,40.67546168386208,-74.00954931328396
0.0832421106332,0.0001974713336,Rego Park,196,Queens,40.72364785898906,-73.86401021203442
0.108568532229,0.000504689160432,Richmond Hill,197,Queens,40.69300047422202,-73.8290435569064
0.134094242763,0.000499809882564,Ridgewood,198,Queens,40.70452153360049,-73.90199375122214
0.0778085005169,0.000288747549303,Rikers Island,199,Bronx,40.79204594322279,-73.88353640132925
0.112661735435,0.000744643168558,Riverdale/North Riverdale/Fieldston,200,Bronx,40.899859621114544,-73.90646060789744
0.130404117686,0.000619350747819,Rockaway Park,201,Queens,40.57746871833722,-73.84724647855592
0.0699215712618,0.000106175396322,Roosevelt Island,202,Manhattan,40.76116791390792,-73.95041048797766
0.189937815868,0.000615129861659,Rosedale,203,Queens,40.659501777046536,-73.73671880894409
0.101912418311,0.000641384265972,Rossville/Woodrow,204,Staten Island,40.540742689005846,-74.20697295086076
0.141953388327,0.000766216513505,Saint Albans,205,Queens,40.69221897185914,-73.76261565643127
0.212756793386,0.000944392507762,Saint George/New Brighton,206,Staten Island,40.63595939791346,-74.12316375647315
0.0283756831492,4.47230848441e-05,Saint Michaels Cemetery/Woodside,207,Queens,40.7635113549354,-73.89932501597264
0.214721009581,0.00202032598969,Schuylerville/Edgewater Park,208,Bronx,40.824686138413625,-73.82488634213301
0.0306953113473,3.88703351209e-05,Seaport,209,Manhattan,40.70848969140333,-74.00235972445249
0.114851983372,0.000453155131253,Sheepshead Bay,210,Brooklyn,40.59376160850061,-73.9443360454416
0.0252345082132,3.97291966087e-05,SoHo,211,Manhattan,40.72389907147031,-74.00137472995819
0.0671290653429,0.000161276191858,Soundview/Bruckner,212,Bronx,40.82827698563671,-73.8699019343016
0.159958783822,0.000904077906339,Soundview/Castle Hill,213,Bronx,40.81649076255516,-73.86079103704917
0.135300314246,0.000811976523012,South Beach/Dongan Hills,214,Staten Island,40.58661906553002,-74.08588545212686
0.103556453625,0.000395647022725,South Jamaica,215,Queens,40.69419030135144,-73.79036753787157
0.116797554681,0.000816076647781,South Ozone Park,216,Queens,40.677071232562525,-73.82051327052861
0.0553905251285,0.000114733270758,South Williamsburg,217,Brooklyn,40.70324961023224,-73.95684576885645
0.0837008281049,0.000281293736407,Springfield Gardens North,218,Queens,40.67362002794098,-73.77211628034726
0.155126669675,0.000428176336771,Springfield Gardens South,219,Queens,40.6602284956111,-73.7610079604205
0.106015943267,0.000313035744467,Spuyten Duyvil/Kingsbridge,220,Bronx,40.88190093857942,-73.91187726317284
0.166218220846,0.000890111567051,Stapleton,221,Staten Island,40.62022397758828,-74.08133476136624
0.0483893527976,0.000130268343918,Starrett City,222,Brooklyn,40.64687190971378,-73.88213751690925
0.166021925275,0.00076436070058,Steinway,223,Queens,40.778193328200736,-73.90667183004702
0.0440204462769,9.84786989135e-05,Stuy Town/Peter Cooper Village,224,Manhattan,40.73172815915596,-73.9778420751297
0.0887992073281,0.000310835395162,Stuyvesant Heights,225,Brooklyn,40.68878506720026,-73.93144485223571
0.168957762041,0.00076194414504,Sunnyside,226,Queens,40.73527341028105,-73.92932128275633
0.0828301570789,0.000268316529534,Sunset Park East,227,Brooklyn,40.64159763701695,-74.0067945517929
0.177685177706,0.000993414783816,Sunset Park West,228,Brooklyn,40.65361820690215,-74.00996047156899
0.0425252900116,9.47058230931e-05,Sutton Place/Turtle Bay North,229,Manhattan,40.7565892984895,-73.96517419892118
0.0310283096779,5.60914463266e-05,Times Sq/Theatre District,230,Manhattan,40.75984474002954,-73.98417616082217
0.0634201165587,0.000166929752992,TriBeCa/Civic Center,231,Manhattan,40.718695641007926,-74.00671162438985
0.0614709085331,0.000216049973456,Two Bridges/Seward Park,232,Manhattan,40.71538608410727,-73.98230670494637
0.048035918294,0.000116188094682,UN/Turtle Bay South,233,Manhattan,40.74917209822379,-73.97125597712962
0.0360721994984,7.31054382894e-05,Union Sq,234,Manhattan,40.74031346458802,-73.99047761896912
0.0761668426519,0.000212844547337,University Heights/Morris Heights,235,Bronx,40.85350293012128,-73.91496832947547
0.0442519223099,0.000102864345211,Upper East Side North,236,Manhattan,40.78049147573493,-73.95697238530639
0.0422126003388,9.59873206621e-05,Upper East Side South,237,Manhattan,40.76854188466485,-73.96569149194592
0.0601093114033,0.000184763693765,Upper West Side North,238,Manhattan,40.79176624678264,-73.97281451745027
0.0636261152958,0.000204715440774,Upper West Side South,239,Manhattan,40.784107364553954,-73.97827334184862
0.146069764379,0.000722130920707,Van Cortlandt Park,240,Bronx,40.89474641912547,-73.87906719456983
0.0687645777649,0.00025467697592,Van Cortlandt Village,241,Bronx,40.875975847657294,-73.89645014373954
0.138136446433,0.000360072450014,Van Nest/Morris Park,242,Bronx,40.84959658440109,-73.83987896147343
0.0943314999364,0.000438377341503,Washington Heights North,243,Manhattan,40.85867028663149,-73.93282431823563
0.0805686044599,0.000359702747951,Washington Heights South,244,Manhattan,40.84121866986656,-73.94166681405747
0.0959830596604,0.000466175414294,West Brighton,245,Staten Island,40.62847847510219,-74.10317060675214
0.0694671937437,0.000281298327076,West Chelsea/Hudson Yards,246,Manhattan,40.7524372519649,-74.00451257207506
0.0929678582271,0.000205617157843,West Concourse,247,Bronx,40.8292114745074,-73.92505918269573
0.0569191167671,0.000149592769799,West Farms/Bronx River,248,Bronx,40.83467719993098,-73.8710104534108
0.03638434365,7.22155957729e-05,West Village,249,Manhattan,40.734611555981566,-74.00249690862718
0.0796263465454,0.000240975845956,Westchester Village/Unionport,250,Bronx,40.832490688629655,-73.84947867538979
0.1377111611,0.000625754983157,Westerleigh,251,Staten Island,40.6196055161539,-74.12323684099246
0.158004373564,0.00102526406057,Whitestone,252,Queens,40.788360648021225,-73.81539429860717
0.0360514998192,7.83395761191e-05,Willets Point,253,Queens,40.76008633684461,-73.84147454859087
0.0858863754861,0.000360040216032,Williamsbridge/Olinville,254,Bronx,40.88322332929937,-73.85826965181771
0.0623841997664,0.000172309184842,Williamsburg (North Side),255,Brooklyn,40.718834192234766,-73.95713377568889
0.0679149669603,0.000168611097013,Williamsburg (South Side),256,Brooklyn,40.71097712969056,-73.95910788386419
0.0586690259793,0.00013890947321,Windsor Terrace,257,Brooklyn,40.65366449521204,-73.97723931118517
0.0890133787693,0.000366209617143,Woodhaven,258,Queens,40.69012636781312,-73.85663905307173
0.126750305191,0.000394552487366,Woodlawn/Wakefield,259,Bronx,40.89910277319797,-73.85635111728885
0.133514154636,0.000422345326907,Woodside,260,Queens,40.74679779446937,-73.90371327894323
0.0271204563616,3.43423231652e-05,World Trade Center,261,Manhattan,40.70897561889222,-74.01291937551262
0.0490636231541,0.000122330270966,Yorkville East,262,Manhattan,40.77653422899526,-73.94582981800791
0.0370166252994,6.57697664169e-05,Yorkville West,263,Manhattan,40.77849586877702,-73.95120799165441
